"","date","sal_nom","ipc","sal_real","sal_nom_dig","sal_real_dig","sal_nom_ita","sal_real_ita","sal_nom_pun","sal_real_pun","sal_nom_p","sal_nom_im","sal_nom_ega","sal_nom_c","sal_nom_tc","sal_nom_ssp","sal_nom_ap","sal_nom_ane","sal_nom_agcs","sal_nom_emc","sal_nom_con","sal_nom_hr","sal_nom_if","sal_nom_aiea","sal_real_p","sal_real_im","sal_real_ega","sal_real_c","sal_real_tc","sal_real_ssp","sal_real_ap","sal_real_ane","sal_real_agcs","sal_real_emc","sal_real_con","sal_real_hr","sal_real_if","sal_real_aiea","sal_nom_hom","sal_nom_muj","sal_real_hom","sal_real_muj"
"112",2012-01-01,346581.399717514,94.45,415567.427400831,372001.5984182,446047.443312452,288561.152638191,345998.417535999,290261.172143065,348036.82101855,NA,370944.609012591,562054.733333333,322090.882519462,346884.978317433,408852.678625568,364106.231046931,321647.408450704,236157.137384412,528132.186046512,410556.242735043,257561.837370242,673384.52994012,342513.796165489,NA,444780.063215203,673930.106405505,386202.143412695,415931.432445201,490233.624715147,436580.52584505,385670.397110029,283163.534238059,633255.373952011,492276.278345618,308828.778000846,807419.77782656,410690.179097318,365613.853587116,307772.437721755,438388.236302179,369033.6534885
"113",2012-02-01,350944.60915291,94.82,419157.108063352,374197.166651497,446929.225092618,300888.153538051,359371.265431177,294611.50093633,351874.630679596,NA,372741.493045897,554250.138888889,310152.671620152,355245.857271095,410919.613917526,335814.238410596,430645.171875,237668.437048307,504131.390804598,419741.174307958,261082,680877.521084337,354659.902897814,NA,445190.614716809,661978.783264783,370436.511927676,424294.382366078,490789.351151232,401085.873233495,514348.931816534,283863.641591656,602118.540483239,501325.543032865,311828.058426492,813218.511525008,423594.537051017,371890.66838746,306647.770162892,444174.416735708,366250.368814043
"114",2012-03-01,363123.690440748,94.99,432927.233839507,385784.762722823,459944.461294448,307870.684002633,367052.89991892,311135.892431562,370945.781849399,NA,371343.51465576,587579.009708738,319485.741792696,364588.498188406,416105.859539789,364454.592105263,449191.728571429,263840.71641791,532638.091954023,430613.037068239,253694.838765009,650438.360119048,352703.689245088,NA,442727.161119748,700529.769970677,380900.729108568,434673.62269541,496094.20563092,434513.975743984,535540.19644925,314559.018152736,635027.517778641,513390.108937552,302462.790716257,775472.62115467,420504.187883,383936.190888339,318828.426458671,457740.537089214,380117.057547579
"115",2012-04-01,369795.09039548,95.11,440324.823754475,391413.029000373,466065.876714249,318349.903581267,379067.67511911,318208.628693368,378899.455362464,NA,365204.502268308,576982.87,327245.696489241,367689.836448598,420301.624881292,354973.501618123,413577.25,267464.482775352,599520.848101266,437251.321578505,269372.277324633,660387,365337,NA,434858.688696099,687028.809036905,389660.131714926,437818.042033474,500464.294162615,422676.364822337,492457.402612764,318477.054718837,713865.377431063,520646.747647626,320748.716297074,786340.319104195,435016.457260015,389738.89374879,327660.573153264,464072.439460104,390154.136364285
"116",2012-05-01,373795.302341182,95.26,444387.129856591,393952.137785292,468350.615202438,313852.958096591,373124.580143176,328139.269284712,390108.883544968,NA,374751.580997949,600435.32,325674.907216495,363192.552800735,414752.713946869,359432.201954397,368954.338709677,276652.243770314,591736.518072289,451898.781580059,257504.440261866,687897.284375,361483.481965499,NA,445524.003233443,713828.46934705,387179.12284556,431782.034481243,493079.412707148,427311.535495859,438631.942671331,328898.452729247,703486.885069145,537240.573314526,306134.556578378,817807.762497048,429750.202945547,393812.299274368,330477.235981308,468184.367969999,392888.378909124
"117",2012-06-01,372801.095732488,95.73,441029.187210951,393691.417522374,465742.74558037,313645.657644477,371047.432656816,323385.002455279,382569.221018075,NA,374518.043841336,578356.892156863,328043.39223301,359720.556267155,420099.949319568,334202.038461538,412306.453125,277625.637436762,598128.614457831,438233.87966457,257257.647727273,686822.249230769,359980.075639019,NA,443060.362112518,684204.721996915,388080.164738205,425554.716361175,496984.427665738,395365.933936793,487764.606877742,328435.21821491,707594.960695178,518437.134357177,304339.586389989,812520.836993467,425861.731600532,390706.518831744,333794.155264851,462211.566465005,394883.402107431
"118",2012-07-01,388023.280985632,96.2,456794.558956578,408635.814968033,481060.353899478,333443.494108984,392541.327524349,337983.432413793,397885.901464263,377074.37704918,398846.344756683,555628.62745098,345299.630990415,375884.606284658,428701.268536122,354128.660066007,342457.828125,292211.479061977,600485.576470588,456472.830737705,281096.146189736,716555.692789969,370454.966959215,443905.126827647,469535.84764755,654105.426806897,406498.785963249,442504.487128249,504682.106670642,416892.627364608,403153.316373766,344001.559290736,706912.593921976,537375.759678223,330916.201205692,843554.388861372,436112.526072049,405387.002910926,349053.341399608,477235.738873829,410917.784963675
"119",2012-08-01,390362.705564812,96.5,458119.962748341,408814.541078067,479774.578000944,335414.239052405,393633.809043366,347586.220196353,407918.543391057,410239.423728814,409452.557873486,574997.304761905,345562.006063056,373126.734786558,420152.873590226,341367.824615385,373815.62295082,298862.521461717,599428.651685393,457185.148017275,277023.151840491,727351.345454545,372722.326403326,481446.784842364,480523.338644272,674802.536417468,405542.976027369,437892.256109613,493080.963047596,400620.78899163,438700.718126221,350737.622337196,703474.557547884,536541.119305248,325107.481305032,853601.449458314,437417.652488878,408538.674082635,349565.619130058,479450.827356046,410241.516751079
"120",2012-09-01,410209.546357172,97.09,478486.261457922,431524.598459949,503349.065563799,346776.003631082,404494.617480894,361724.823611111,421931.571469341,439013.185185185,424962.885003362,611220.650943396,363028.197920832,386633.220292505,445580.234597156,368086.828282828,391780.3,303491.876046901,621258.315789474,495153.073649755,283313.109375,758518.892638037,393965.948974224,512084.078918758,495695.197513964,712954.359041504,423451.883968835,450985.809023856,519744.171059099,429352.490503968,456989.586723658,354006.127946354,724662.72801687,577568.087247242,330468.736602315,884769.436515168,459539.022776093,435026.096110512,356338.764793529,507433.364759661,415649.038138502
"121",2012-10-01,385015.126592049,97.18,448682.476708681,406944.133611691,474237.735455073,326999.993031359,381073.772492297,333838.606334842,389043.241072451,404362.08,392297.045331529,567381,346025.306796117,368382.083185841,418235.255856684,360764.95709571,404707.580645161,291132.933595671,640864,458315.048547401,269441.31078905,659437.787965616,371081.523321374,471228.70508335,457168.557149575,661204.962440831,403245.173849148,429298.939296115,487395.994296866,420422.220529832,471631.338835815,339275.619774746,746839.349660424,534103.511504354,313996.999864786,768484.559447479,432444.767608001,404785.87028458,342931.174884283,471722.574703938,399639.386248662
"122",2012-11-01,375420.71769612,97.55,435842.094096213,401090.44053324,465643.181859451,314254.491340603,364831.585282658,318653.406552707,369938.475572466,NA,399063.257647859,541673.008849557,343611.161433321,360388.347826087,419118.647977941,354365.636363636,360567.147058824,247869.768518519,664227.453488372,469196.5028463,272203.418124006,705293.817919075,367655.959036145,NA,463289.737863865,628851.545384033,398913.009044834,418390.367927261,486572.905007707,411398.342574903,418597.943663883,287762.698972037,771130.28300931,544710.445385376,316012.681727768,818805.995687701,426827.651059389,400924.24005425,324004.575282537,465450.232559136,376150.878018938
"123",2012-12-01,404819.89177387,97.71,469203.282605575,433699.480218281,502675.94038195,337060.546992481,390667.351825796,341165.585035892,395425.263589343,418362.148148148,434480.678524374,643800.389380531,374707.893386339,381007.566473988,463454.209692451,409276.233716475,422932.246376812,269918.38306844,692138.268817204,508950.251745539,281633.66025641,773290.21257485,397987.034844869,484899.327374657,503581.38207845,746191.731627726,434302.209865959,441603.795959259,537162.92342309,474368.370365273,490196.263454855,312846.759620313,802217.36714306,589894.749873936,326425.258663785,896275.883472539,461283.714012705,433719.810510268,349209.366522865,502699.504045521,404748.344680324
"124",2013-01-01,383625.953639287,97.76,444411.203453859,408151.198649789,472822.455473492,324598.58596713,376030.99284756,329925.202831473,382201.608231018,NA,418048.498691099,619345.109243697,354141.387015782,375595.670204082,450873.505905512,417970.225531915,355474.056338028,269850.48405431,688098.822916667,448892.30619137,283718.2496,732745.47826087,368375.741030359,NA,484287.975417011,717479.885657209,410254.82896417,435108.527522629,522314.08084901,484197.299933402,411798.658759019,312608.094508496,797127.574624719,520018.961499311,328673.197291326,848848.459626059,426744.60588879,406104.743510507,339570.792870739,470451.7410246,393375.534908052
"125",2013-02-01,381831.941240413,97.79,442197.23228834,407211.228648227,471588.829577786,318195.989776358,368500.82669161,326036.200809015,377580.527064331,NA,404648.929634641,597655.048387097,342560.85837527,371766.167630058,444625.31010101,426748.145299145,389132.694915254,263780.69200571,618212.010526316,462914.658636027,274943.043276662,743912.968299712,361200.922484352,NA,468621.446785184,692140.650678379,396717.631772157,430540.121526782,514917.848133136,494214.413080358,450652.190399351,305482.803657293,715947.542612795,536098.630642499,318409.854290642,861521.051845203,418304.575839584,405132.443162355,334544.62550311,469181.400839929,387434.081585307
"126",2013-03-01,400257.247738258,97.5,464914.187757515,422350.994985043,490576.924944166,339196.48361204,393989.761733985,351483.464144034,408261.562198071,NA,441232.548789435,642678.520325203,350465.120407421,384322.982964225,457779.330769231,423711.630522088,370204.484375,288578.284411637,672970.303030303,484276.949301984,272621.41191067,726592.077586207,368972.975381585,NA,512508.575901575,746495.819762352,407078.716780927,446405.926366138,531728.299585799,492157.35545258,430006.747235577,335194.776508901,781680.89044289,562506.302650766,316660.255373163,843964.643965517,428576.302173995,424897.237650078,348822.977616223,493534.483732014,405171.304769613
"127",2013-04-01,395669.059021407,97.49,459631.971834797,416879.097358881,484270.774191131,348622.773442847,404980.296362729,342079.933696639,397379.756807308,NA,397893.134,619118.658333333,352845.152985075,378375.63776824,448539.577808471,427136.885826772,379565.359375,268839.350194553,653881.18556701,501343.653009427,267931.951970443,692623.988795518,373248.955773956,NA,462215.58544979,719203.898412658,409885.255672989,439542.93750388,521049.412112108,496186.812184654,440924.986657285,312299.275920947,759586.052574253,582389.667692252,311245.189872322,804591.924618858,433587.488372146,425305.770749543,335738.259334566,494059.683427898,390012.902550411
"128",2013-05-01,405300.203151917,97.71,469759.983696189,428433.241143679,496572.147779364,349366.621448864,404930.60975421,348497.414253898,403923.162053566,NA,440994.014168531,616551.686956522,354318.667928815,374997.566295979,447840.814915871,415031.572519084,402865.735294118,298228.560363248,613325.049504951,491531.545454545,248527.83745583,759150.949101796,384089.912823112,NA,511130.612062083,714609.339349361,410670.239923634,434637.952952816,519066.34212693,481039.050125742,466938.333047373,345659.445923015,710869.530820138,569705.736595305,288054.217499466,879887.882363918,445176.365031393,430757.199266848,351498.657330155,499265.712997345,407401.729020981
"129",2013-06-01,404690.964755155,98.46,465480.923811916,427642.004072398,491879.514129587,347244.007112376,399404.669972339,348281.512402089,400598.022339392,NA,432793.171875,574961.240740741,357713.877220077,379938.215532286,454808.360973411,421593.003802281,395382.575757576,296707.796883396,644310.76,483378.55464379,260800.955475331,713283.592920354,382719.631336406,NA,497804.455767253,661328.057220078,411447.253658072,437009.982825832,523126.618730844,484921.873660455,454774.291128839,341277.249614509,741094.795551493,555988.435033609,299976.723619553,820428.264251778,440209.204233678,427247.990903061,356765.799275216,491426.314947914,410356.761811073
"130",2013-07-01,411224.398358987,99.01,470368.277084692,434249.44137993,496704.870581528,359290.249122807,410964.758238136,353648.406190777,404511.483699682,NA,435027.343347639,575562.830357143,357249.114684231,386162.253913043,455158.97264574,421941.902255639,408820.898550725,298025.453116815,643679.593406593,497940.196107235,274134.485448196,840478.931343284,383617.645454545,NA,497594.65340996,658342.496090763,408630.05997363,441701.598380489,520621.691264822,482627.213720343,467619.096665686,340888.623022718,736256.074672222,569555.875256482,313561.564256218,961359.852283879,438791.014521031,433654.583910196,363598.626316836,496024.458416622,415892.782854072
"131",2013-08-01,423742.421259589,98.56,486899.646993186,446010.488446143,512486.686450139,366839.644067797,421515.723322625,370861.177455717,426136.651246549,NA,451787.527526132,600541.853448276,363067.436580517,408239.220499569,460157.218157182,431514.059925094,388334.426470588,314117.854945055,648335.428571429,517700.54576144,296584.811428571,783564.924242424,395918.065049045,NA,519124.771634887,690050.374421847,417181.282393908,469085.752045213,528741.933404026,495829.619384302,446214.22278606,360935.948381975,744967.403467069,594861.879134366,340789.670193646,900352.350552501,454928.174379102,448240.963099631,371332.917661339,515049.605022658,426678.702568452
"132",2013-09-01,449597.391725583,98.53,516765.498963993,472384.655226209,542957.09128558,390071.580598104,448346.762435149,394177.536901596,453066.132691624,NA,499096.573466476,658282.745614035,387929.578459056,414670.218668972,490338.118820862,437767.389705882,453516.234375,329100.578044597,678253.494623656,554042.726502311,290621.937357631,834792.846846847,418502.045881126,NA,573659.666549056,756627.635651979,445884.753481052,476620.341665087,563592.732735843,503168.14050737,521269.801511913,378266.928484224,779581.937137207,636814.561822661,334039.728059999,959507.661680761,481024.629006775,475978.116878124,393254.081708068,547087.402176469,452004.716872412
"133",2013-10-01,424856.726187484,98.71,487438.195124431,447142.696700958,513006.892932666,371456.996471418,426172.676024599,370364.269934843,424918.990680995,NA,455597.096973865,662254.228070175,369347.504214559,406562.716997412,471031.968085106,438633.581132075,477847.029411765,309591.382308846,678892.927083333,511600.951908957,285260.776595745,773888.602373887,400529.602238047,NA,522706.627821804,759804.389919434,423752.455195004,466449.475230036,540415.05810595,503244.383175033,548233.979139726,355194.24624128,778893.972162775,586959.860233912,327279.738116382,887882.52678394,459527.681627584,449005.573151498,374185.045941211,515144.171405199,429302.567651121
"134",2013-11-01,415027.015972139,98.83,475582.409782907,442643.849154298,507228.735371084,347972.304648241,398743.939101622,353635.892630973,405233.884857409,NA,467273.303806228,637716.533333333,370908.392581711,407925.039495798,461400.764552563,432792.651685393,445550.808219178,270986.964898596,635831.009708738,520622.754667662,287318.884661118,800460.682352941,392383.201798202,NA,535451.802651577,730763.911767682,425026.565414133,467444.204420714,528722.418148111,495940.178117685,510559.840441383,310525.890668481,728603.276834105,596585.317880328,329240.75369697,917253.589764956,449634.702050454,443168.137076424,358846.037243613,507829.520630426,411204.226629962
"135",2013-12-01,439835.751057052,99.21,502080.423417106,471268.495541723,537961.466788631,371371.987492555,423927.805498759,369873.120605733,422216.821979631,NA,514834.675505932,718728.845454545,399145.117836676,418755.548202614,512416.123424598,461906.679841897,439247.0875,280557.211928934,723476.371428571,564477.629000395,296829.927360775,952564.149122807,404652.784622732,NA,587693.045066493,820441.908554856,455631.333484564,478016.992580849,584932.224350728,527274.785728201,501408.453375416,320261.105240921,825861.294872349,644361.369663287,338836.702687307,1087369.1148892,461918.434215546,472523.788716023,379716.853971386,539394.406532503,433453.620726333
"136",2014-01-01,423904.819317579,98.73,486247.551784826,451249.496393721,517613.749281767,356472.16993865,408897.733673171,364157.548396173,417713.383529491,NA,503242.510726644,692433.460176991,381586.4293498,418986.461538462,487753.842646401,458054.3,284783.861111111,283337.44916388,685859.192307692,517828.485657371,296895.750596659,845772.942528736,400801.180861244,NA,577253.25979735,794268.09850141,437705.490974019,480605.862141505,559486.707988504,525419.320115466,326666.385808096,325007.253294939,786726.967779258,593984.36139671,340559.543756423,970158.875127918,459746.11295995,453741.484812979,367548.366530473,520472.228857185,421602.881693265
"137",2014-02-01,421284.314197005,98.72,483290.605579526,450400.711947484,516692.469895183,350337.972836387,401902.101131693,356817.729666472,409335.574197001,NA,478095.222297757,709940.044642857,379043.004086181,423434.406896552,489567.105459636,447840.112903226,329777.942028986,281059.000374532,667268.866666667,505086.331746032,297244.291169451,827234.157593123,395226.386666667,NA,548463.16780005,814431.827955871,434832.052398299,485757.15742539,561623.528092623,513754.991757398,378315.963682968,322426.375530953,765480.137256888,579426.93547648,340993.881431729,948989.752303699,453397.369226094,448039.663549688,368394.254258789,513983.913057154,422615.977459561
"138",2014-03-01,433302.863374791,99.35,493926.011848969,461255.738988437,525789.757830302,360164.475853187,410554.875595103,371365.012808783,423322.473080973,NA,490183.685347738,693577.03539823,371408.314644043,423989.255632582,499755.740414279,438050.878787879,324475.279411765,305083.773204904,745060.183673469,516668.55898654,302713.762836186,837562.048433048,401326.720720721,NA,558764.996131166,790614.990023649,423371.833250507,483309.342731655,569676.271785779,499338.319302741,369872.424694337,347767.864272324,849301.11525939,588955.352845754,345066.267148445,954744.861449851,457476.105904596,458524.214609758,382479.017350746,522676.067484199,435991.431454172
"139",2014-04-01,438306.379299562,99.61,498325.443787526,461202.353225523,524356.655986251,376560.890646492,428124.89575058,384242.905319823,436858.839749723,NA,477752.300200133,659271.596491228,379146.964525766,430701.193043478,490070.963541667,440067.419117647,316499.846153846,312674.312862669,720100.072164948,535470.30350665,295781.661731207,813753.13091922,414238.328835582,NA,543172.854107671,749548.321480088,431065.091181035,489678.848631402,557178.361822043,500327.629907374,359839.44962276,355490.070592283,818706.286243152,608794.416947376,336284.240448341,925183.636950122,470961.657871998,468426.416964454,378526.557983193,532569.939978159,430359.72986243
"140",2014-05-01,439716.80366291,99.85,498727.371205053,460233.699572345,521997.661257567,375329.129496403,425698.78733568,392820.477015323,445537.49646455,NA,450906.233815211,659577.990909091,385363.725414578,428184.601933216,494669.127586207,435810.948905109,342991.862068966,315541.112586298,736986.119047619,531178.930846605,295237.349881797,837988.862973761,423000.288109756,NA,511418.437451904,748094.216028588,437080.039090645,485647.532988851,561054.368544196,494297.345653517,389021.81651788,357887.140715056,835890.615745046,602463.834936185,334858.586621066,950448.059406895,479767.47750055,471131.457452995,378557.760808005,534357.912434168,429360.705172824
"141",2014-06-01,442324.146435832,100.38,499035.759950767,463531.007637058,522961.61202328,376973.676514032,425306.523861468,392334.598756906,442636.912823467,NA,486569.145127851,656801.017699115,390278.415908192,428765.50448833,497967.399914821,432998.135888502,321886.566666667,319677.050391937,769208.617283951,513703.585995624,293924.580681818,836071.150289017,420529.640816327,NA,548953.533430256,741011.30956789,440317.101032105,483738.726671682,561813.190280469,488514.035558606,363156.541890815,360663.737366875,867831.001269251,579566.956704566,331609.471629965,943266.166270484,474446.919928761,465176.415357423,396402.355055292,524817.982060452,447226.207511575
"142",2014-07-01,454220.124975463,100.53,511692.322226909,474853.749272992,534936.706507175,398578.004418262,449009.837863008,402357.61143444,453267.676265297,NA,499097.706161137,656152.92173913,397777.433320142,455517.578757876,497736.017233951,437758.884745763,369201.593220339,332280.681435782,804658.407407407,529901.744499326,323681.689038031,831783.279661017,435571.963366337,NA,562248.236573648,739175.553436353,448107.970988821,513153.942050427,560714.253971401,493148.251242988,415916.447152128,374323.954765765,906471.3482432,596949.89122201,364636.937069104,937028.314151101,490684.620026237,480976.84773017,400566.891009247,541834.556902832,451250.377069503
"143",2014-08-01,458164.087803279,100.9,514242.645626574,482046.549894621,541048.283206797,399296.15266618,448169.368577253,397504.011792453,446157.872502431,NA,497104.600834492,626668.483050847,404965.188884246,458766.580017683,496462.734633319,447842.281786942,366156.258064516,333851.593450028,799765.64556962,530350.478991597,332805.267916207,883933.432960894,438049.795344326,NA,557949.415703729,703371.711650233,454532.285838859,514918.881932633,557228.986097358,502657.466921419,410973.20342722,374714.499090344,897655.692376209,595264.536628328,373540.104970371,992125.48347692,491666.395666451,482365.249267149,408842.589830508,541405.990877152,458884.274512439
"144",2014-09-01,479678.965110144,101.51,535155.578748141,504835.772827688,563221.862602065,417055.21460177,465289.164157723,415645.738273283,463716.676775188,NA,551420.098893499,755285.217391304,423755.634044333,468669.062610229,519775.277589134,453510.660958904,369815.06557377,333076.90463065,803161.487804878,557119.001366743,326254.17752809,890478.447887324,474631.779162512,NA,615193.835087073,842636.694607085,472764.511432575,522872.341056137,579889.175322327,505960.815226046,412585.520404192,371598.457781708,896050.02949367,621551.836319413,363986.65752198,993465.512986301,529524.667423451,510949.774608833,417388.351965238,570042.970884153,465660.830066626
"145",2014-10-01,451855.667476038,101.69,503222.090094024,474682.847714824,528644.237424564,401002.932059448,446588.475324343,393026.186451613,437704.942626071,NA,500559.015182885,691636.157407407,401944.571313457,462695.132983377,498956.469067797,454585.761904762,384842.5,330774.080846968,717571.078651685,517845.972246314,308665.914765906,833017.318309859,436396.87342386,NA,557461.977278609,770260.545052502,447637.159024968,515293.773334325,555677.255599646,506262.538457216,428590.944291474,368376.090627585,799143.717743174,576714.09535741,343754.694141399,927713.750600763,486005.958454638,476333.647764345,403082.097952937,530482.698488662,448903.998359427
"146",2014-11-01,444203.107757066,102.18,492327.28472781,474314.453181897,525700.83991828,374312.565538462,414864.925105018,376864.552002305,417693.389256812,NA,509693.576225655,677432.631578947,407152.648419429,452880.145423439,493616.362032759,448878.613559322,400849.62295082,283573.621757925,764942.629213483,539203.211644709,328750.527568922,885013.273529412,434466.355244755,NA,564912.874413343,750824.48156504,451262.844328639,501944.377267611,547093.883345175,497509.326537416,444276.960258175,314295.485066403,847815.15715822,597619.531403046,364366.776738897,980894.042153121,481535.6697149,477226.87062069,381816.765901981,528928.783497681,423182.117228414
"147",2014-12-01,473746.783579941,103.04,520689.278342666,506520.090687715,556710.018152016,399021.649655963,438559.800306074,403785.351722282,443795.526810447,NA,557823.25974026,824591.157894737,434816.319941025,473215.601687764,553571.08393387,482620.277777778,423789.855072464,313946.015069319,837954.775280899,562277.366623433,320769.719059406,1029822.17302053,462210.420789832,NA,613096.701917551,906298.026315789,477901.283320274,520105.462841025,608423.187650532,530442.026963639,465782.231045774,345054.213961572,920985.814252347,617992.156153957,352554.063310149,1131864.91745511,508009.803517551,506595.035104958,414181.19426442,556792.388641658,455221.469821871
"148",2015-01-01,455602.68108711,103.68,497656.28504162,484722.564076605,529464.027601037,382297.563754427,417584.867816251,392266.738320436,428474.229502212,NA,529712.182816537,754519.756521739,413101.889136077,458178.458191126,540512.475265018,479041.68989547,428903.845070423,300633.336280392,835523.153846154,536261.247678019,324486.09113608,926215.756446991,446630.127005961,NA,578606.333950356,824164.37525161,451232.532259459,500469.814719763,590403.528392778,523258.790322743,468493.059936587,328382.767493773,912644.648660078,585759.898722373,354437.208923235,1011708.47239219,487855.535141059,484753.465587411,401609.400970224,529497.781421434,438679.250191723
"149",2015-02-01,459725.117042622,104.03,500469.763578553,487165.157054358,530341.767147996,388856.600363857,423320.292138871,400501.828288882,435997.616588637,NA,507284.954949239,728085.11965812,414151.602750191,465489.732698962,531927.462597522,483923.947735192,436986.15625,315286.266077738,777692.905263158,545087.038651685,329457.106546855,928687.362318841,445474.121212121,NA,552244.748130359,792614.051728175,450857.147086986,506745.287207127,579071.278853882,526813.295020768,475715.487794987,343229.545643602,846618.490061065,593397.165503253,358656.323333955,1010995.32618099,484955.72649498,487618.878776713,405474.283542039,530835.70144634,441410.771999769
"150",2015-03-01,468624.387255808,104.08,509912.681175252,496615.799982554,540370.285818834,400241.553341902,435504.956917471,401742.608044902,437138.262500818,NA,510930.724424552,728132.475,410201.727620505,461140.824786325,538329.666806899,473135.695652174,472631.384615385,335058.732323232,805614.683673469,543218.823733218,326750.072916667,914502.977272727,448502.392337536,NA,555946.431024986,792284.807780073,446342.675374925,501769.777162291,585759.365544594,514821.45976757,514272.716253769,364579.183662625,876593.609973294,591079.283126316,355538.487296431,995075.539739973,488017.831785415,493143.463385131,420449.698977729,536592.017951249,457493.547359991
"151",2015-04-01,476695.275115726,104.32,517501.341131672,503142.214645349,546212.191416659,415345.99665328,450900.442110659,411179.671081678,446377.470763037,NA,508452,724384,422346.216858238,459575.189862543,538170.501703577,475189.089230769,416699.142857143,339198.762035763,786075.47,547780.072494669,320246.606451613,958110.930835735,473787.597342872,NA,551976.504984663,786392.714723926,458499.895122655,498915.742445677,584238.969688748,515866.222731831,452369.420327564,368234.852382575,853365.097560391,594671.138899744,347660.354492381,1040127.13685915,514344.760343944,503447.416063199,423519.256213792,546543.518684407,459773.348985927
"152",2015-05-01,479496.564061293,104.66,518851.384291433,505136.302830869,546595.512092451,416711.147759104,450912.836649326,414842.37815405,448890.687234342,NA,519822.606079797,756612.669565217,419191.414901961,465064.944344704,536586.835077438,457337.583832335,425562.911764706,350191.265752033,805057.604651163,549621.904535637,322226.545578231,908127.144092219,466029.169633508,NA,562487.197960415,818711.874911722,453596.672440732,503235.285180945,580627.355938466,494873.699302618,460491.111765268,378933.315941312,871132.942162662,594732.282521125,348673.383209772,982661.944089851,504278.649541322,505874.74515128,427387.023180077,547394.562281506,462464.937656638
"153",2015-06-01,481393.455232558,105.54,516560.629193549,508001.554681851,545112.52669812,406995.495821727,436727.68525498,418455.018120805,449024.358557715,NA,518322.870440252,738709.306451613,418651.179080824,467241.681657848,545019.856491083,468296.484567901,397210.214285714,354464.729442971,863573.160493827,552864.976095618,311264.592592593,892857.687679083,466659.813084112,NA,556187.844204647,792674.142084945,449234.849639031,501375.027930181,584835.121732188,502506.887221099,426227.560809713,380359.395579083,926659.659142751,593253.349846775,334003.364706378,958083.505113286,500750.652186618,507032.652262774,430780.054755043,544072.84317566,462249.77450264
"154",2015-07-01,494532.745680135,106.64,525185.985073849,519056.880663284,551230.230074239,421908.90743338,448060.612967276,437545.446793997,464666.371431172,NA,537675.890075377,772413.515625,444672.445174538,478050.828947368,537954.239014374,471457.735384615,412766.791044776,367000.954010695,857574.428571429,561529.38464971,351401.37074401,893061.108571429,480047.729307652,NA,571003.324747153,820290.98503874,472235.131433012,507682.449158754,571298.926935276,500680.6876623,438351.829386918,389749.231448905,910730.532968064,596335.360198609,373182.719774561,948416.82807309,509803.12588233,520244.93650948,442771.171462126,552491.926666341,470216.008702979
"155",2015-08-01,496827.285929319,106.66,527523.815221221,520606.431551977,552772.158009201,424848.988652482,451098.330816554,442996.863018355,470367.473624871,NA,545760.504137492,760191.58778626,441775.974845361,481835.877678571,543665.568481848,465191.803680982,465082.397260274,364898.841847826,985177.871428571,551779.041910771,361231.989924433,924470.78962536,486220.359041167,NA,579480.377775839,807160.109851809,469071.152739894,511606.161139117,577256.00628698,493933.731172615,493817.565063998,387444.157502966,1046047.19613056,585870.771576925,383550.748724377,981589.320505082,516261.538171875,521213.147326229,447442.416353197,553416.359785257,475087.695968494
"156",2015-09-01,520437.453366682,106.22,554881.769852916,550026.555545321,586429.179208318,443691.099150142,473056.081517168,447667.046153846,477295.170183799,NA,577387.401450231,763057.708661417,457982.140100671,497002.669595782,572371.875156576,486231.003076923,467958.315068493,377492.725215517,939929.4,597486.738896366,354128.365360303,975691.4870317,510473.481500782,NA,615600.858729417,813559.456843396,488292.952046705,529895.992578821,610253.387888178,518411.420621931,498929.38412264,402476.474587247,1002137.11683299,637030.438523945,377565.782122523,1040266.06012371,544258.348521592,549591.081999411,461225.806148932,585964.884545597,491751.294919662
"157",2015-10-01,490372.618671885,106.3,522433.669469341,518965.487813588,552895.968907703,415223.247651007,442370.957633834,424267.837829261,452006.892137006,NA,547400.071195297,807394.937007874,430074.294871795,476211.484120172,542455.834288052,469636.561349693,454183.5125,348534.084636615,992117.916666667,561225.239705245,349913.822429907,933966.142857143,478270.215005035,NA,583189.633705244,860183.223105755,458192.981131051,507346.665819468,577922.13765872,500341.868041889,483878.483448965,371321.590640608,1056983.57537629,597918.705518523,372791.537066669,995029.780607445,509539.998582505,517475.554404637,436681.256675442,551308.622166747,465231.912685737
"158",2015-11-01,482388.206543472,106.68,512096.591592128,514262.70286903,545934.112297691,404975.818014706,429916.679697839,410026.382194245,435278.288184273,NA,536344.8125,780051.030769231,428053.932975871,479050.919931857,534614.076639344,475547.718562874,397555.013333333,318975.019923372,999481.458333333,566166.9875803,353649.258108108,1044649.23756906,476385.111002445,NA,569376.171875,828091.29391278,454416.084641146,508553.774674567,567538.846826075,504834.824964806,422038.856955381,338619.432005267,1061035.57514295,601034.9769729,375429.119617016,1108985.05956783,505723.78909849,513852.796967456,422498.005274262,545498.961910052,448517.989288621
